"arbre_enceintes_fermees";"arbre_espaces_ouverts";"arbre_voirie";"bois_semi_naturel";"caterpilar_treatment";"closest_industrial_zone";"closest_mall";"closest_motorway";"closest_parking";"closest_river";"closest_road";"closest_train_station";"coord_x";"coord_y";"development_status";"development_status_diagnosis";"diagnosis_note";"diagnosis_year";"environment_busyness";"renewal_priority";"sector1";"sector2";"sector3";"sector4";"sector5";"sector6";"seeding_year";"stump_diameter";"vigor";"wtd_autre";"wtd_controle";"wtd_pas_travail";"wtd_taille";"sidewalk_proximity";"collar";"crown";"root";"trunk"
0.0;1.0;0.0;0.0;1.0;1237.5546875;955.025634765625;1810.8538818359375;200.8777313232422;76.06171417236328;4.040817737579346;2126.72705078125;1915354.5;4224794.5;0.0;0.0;0.5;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1818181872367859;0.0;0.0;1.0;0.0;0.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;1120.39697265625;1184.7401123046875;1772.9737548828125;192.36769104003906;54.738609313964844;3.55336856842041;2332.725341796875;1915553.5;4224646.0;0.5;0.0;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1049.6226806640625;1106.5596923828125;1765.49365234375;207.36135864257812;74.03936004638672;4.121720314025879;2403.044921875;1915620.0;4224599.5;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;521.787841796875;1285.4329833984375;1883.698486328125;69.31916809082031;1173.1956787109375;2.3703525066375732;2539.745361328125;1914238.875;4222500.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2777777910232544;0.5;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"false"
1.0;0.0;0.0;0.0;1.0;501.96893310546875;974.2913208007812;1516.4801025390625;146.0531005859375;1421.64990234375;27.0449161529541;1981.1458740234375;1913871.0;4222956.5;0.5;0.5;0.25;0.75;0.5;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;334.0481262207031;1490.0128173828125;2964.678955078125;62.51215744018555;229.16636657714844;4.4719133377075195;2765.34228515625;1915511.125;4223270.0;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.5;0.0;1.0;0.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;392.6698913574219;1220.4404296875;497.06243896484375;176.45880126953125;583.9075317382812;8.170591354370117;2900.884033203125;1912856.0;4221953.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;272.8006591796875;1358.2147216796875;167.68368530273438;37.8990478515625;264.1844787597656;4.2761640548706055;1477.0328369140625;1912524.0;4223532.0;0.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;542.753173828125;1061.792724609375;891.1710815429688;4.660416603088379;981.9802856445312;8.403464317321777;1759.5084228515625;1913245.375;4223071.0;0.5;0.5;0.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;543.5890502929688;1066.552001953125;889.2591552734375;3.6371047496795654;980.04541015625;6.170713424682617;1763.9906005859375;1913243.5;4223066.5;0.5;0.5;0.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;1328.980224609375;598.3192749023438;2345.974365234375;23.527944564819336;560.1749267578125;8.564634323120117;1770.8330078125;1914703.375;4223851.0;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;748.4168090820312;707.2463989257812;1252.5360107421875;94.8452377319336;1346.739013671875;2.9540956020355225;1603.23583984375;1913608.625;4223273.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;0.6666666865348816;812.6943359375;624.3919677734375;1356.3623046875;40.80866241455078;1451.747802734375;8.89875602722168;1580.706787109375;1913713.25;4223326.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1111111119389534;0.5;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;0.6666666865348816;788.05078125;1462.431396484375;2659.5009765625;64.51404571533203;320.5201721191406;6.163607597351074;2642.47900390625;1915014.25;4222883.0;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1666666716337204;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;239.203857421875;791.3147583007812;147.52017211914062;126.46308135986328;235.30731201171875;29.965221405029297;2398.698974609375;1912502.75;4222544.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.5;0.0;1.0;0.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;651.0811767578125;1595.902099609375;2817.784423828125;48.24482345581055;183.1029510498047;7.560187339782715;2786.5537109375;1915172.625;4222834.5;0.5;1.0;0.25;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"true";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;398.65478515625;1266.334228515625;454.20050048828125;254.9955291748047;539.7545166015625;4.000524520874023;3104.740234375;1912813.375;4221753.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;462.15655517578125;1372.8145751953125;743.8935546875;137.8076171875;833.232177734375;12.14249324798584;2040.5223388671875;1913098.75;4222794.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.27272728085517883;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"false"
0.0;1.0;0.0;0.0;1.0;962.7740478515625;1079.3104248046875;2415.912841796875;83.47863006591797;706.540283203125;5.715408802032471;2919.025146484375;1914771.75;4222353.0;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3888888955116272;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;995.60205078125;1036.9163818359375;2455.284423828125;120.87406921386719;681.0699462890625;2.1113533973693848;2976.112060546875;1914811.5;4222310.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;324.6388244628906;1596.81591796875;3087.602783203125;151.8268280029297;183.71165466308594;8.254023551940918;2795.294189453125;1915466.0;4223155.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"true";"true"
0.0;0.0;1.0;0.0;1.0;1194.204345703125;543.2735595703125;1979.7857666015625;53.96546173095703;11.115339279174805;12.504775047302246;1743.9945068359375;1914950.375;4225104.5;0.5;0.5;0.5;0.75;1.0;0.6666666865348816;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;1.0;0.0;0.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;962.9083862304688;783.914306640625;2562.5234375;149.52366638183594;607.9725341796875;16.789087295532227;3252.3271484375;1914921.125;4222053.5;0.5;0.5;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2222222238779068;1.0;0.0;1.0;0.0;0.0;1.0;"true";"false";"true";"true"
0.0;1.0;0.0;0.0;1.0;745.450927734375;365.3730163574219;2386.746826171875;3.7957825660705566;611.6680297851562;4.515232563018799;3535.414306640625;1914746.125;4221637.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333432674408;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;496.2923278808594;1135.1209716796875;280.66265869140625;165.55836486816406;366.0580139160156;59.605159759521484;3161.124755859375;1912639.875;4221724.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;1.0;"true";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;676.5857543945312;268.08740234375;1205.4013671875;81.00399017333984;238.8277130126953;5.3328166007995605;329.5392150878906;1913554.375;4224784.5;0.5;0.5;0.25;0.75;0.5;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909361839294;0.1111111119389534;0.0;0.0;1.0;0.0;0.0;0.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;1411.124755859375;692.8663330078125;2335.154052734375;152.35150146484375;360.5378112792969;9.278072357177734;1717.4298095703125;1914914.25;4224504.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1341.8095703125;760.405029296875;2300.60791015625;149.5872039794922;293.7512512207031;14.14990234375;1788.785400390625;1914981.625;4224477.0;0.5;1.0;0.25;0.75;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.5;0.0;0.0;0.0;1.0;1.0;"true";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;507.6840515136719;1405.167724609375;205.24606323242188;3.3929097652435303;364.0433349609375;4.057783603668213;3629.396484375;1912565.625;4221262.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;236.2740936279297;1333.7066650390625;520.920654296875;17.622127532958984;642.9844360351562;7.69278621673584;3415.10546875;1912881.0;4221433.0;0.5;0.5;0.75;0.75;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;1.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;288.5157775878906;726.267822265625;73.03054809570312;155.21641540527344;161.2825927734375;37.861209869384766;2376.97705078125;1912428.375;4222592.0;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;215.9453582763672;1412.5047607421875;734.5570678710938;158.47283935546875;821.6951293945312;30.58195686340332;2752.249755859375;1913092.75;4222081.5;0.5;0.5;0.75;1.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;1.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;227.5315399169922;1401.880126953125;727.4132690429688;173.6498260498047;814.5274658203125;33.444854736328125;2735.64111328125;1913085.5;4222098.5;0.5;0.0;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;0.0;0.4545454680919647;0.0;0.5;0.0;0.0;1.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;924.4183349609375;925.1044311523438;2694.9228515625;32.53973388671875;499.139892578125;8.16927719116211;3222.536376953125;1915052.375;4222174.0;0.5;0.5;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;0.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;642.219482421875;313.8528137207031;1819.093505859375;10.332789421081543;1145.755859375;14.287246704101562;3444.18310546875;1914178.625;4221520.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;878.883056640625;448.1553649902344;2284.65966796875;65.47514343261719;738.5667724609375;10.14658260345459;3414.312255859375;1914643.875;4221723.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2777777910232544;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;34.43234634399414;431.03131103515625;2698.9267578125;77.68366241455078;340.7078552246094;3.7649359703063965;4576.6318359375;1914985.125;4220604.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;567.3040771484375;467.16448974609375;1821.096435546875;38.334739685058594;1166.806640625;17.12040138244629;3296.0;1914180.375;4221675.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;388.8983154296875;598.5088500976562;3024.161865234375;0.0;14.410577774047852;5.73599910736084;3906.0322265625;1915383.625;4221573.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;398.9521789550781;230.2836456298828;2664.2314453125;4.859239101409912;295.33990478515625;8.193902969360352;3844.84814453125;1915024.375;4221431.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;417.89801025390625;489.50390625;1629.25146484375;113.73458099365234;1349.0023193359375;5.095707893371582;3279.330078125;1913988.625;4221640.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;0.5;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;427.8130798339844;538.5506591796875;1669.341796875;74.71784210205078;1322.470703125;4.593197345733643;3221.955810546875;1914028.625;4221709.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0555555559694767;0.5;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;793.9757080078125;507.9607238769531;2137.910888671875;31.507246017456055;889.0045166015625;10.026334762573242;3320.026123046875;1914497.125;4221762.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;930.2551879882812;608.6323852539062;2365.7705078125;65.40100860595703;694.8599853515625;4.265105247497559;3304.33740234375;1914724.75;4221884.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2777777910232544;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;327.33172607421875;680.5829467773438;885.306884765625;2.003253936767578;165.26319885253906;4.955536842346191;235.60031127929688;1913231.375;4225066.0;0.5;0.5;0.5;0.75;1.0;0.6666666865348816;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111119389534;1.0;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
1.0;0.0;0.0;0.0;1.0;728.3677368164062;1451.51611328125;2786.347412109375;62.48173141479492;256.2371520996094;3.666379928588867;2868.384765625;1915141.5;4222693.5;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;959.1691284179688;1302.600341796875;2585.7626953125;59.3759880065918;483.85577392578125;2.9262492656707764;2834.196044921875;1914941.125;4222572.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"true";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;997.3162231445312;1237.32421875;2573.183349609375;99.69334411621094;515.4140014648438;5.497346878051758;2878.32421875;1914928.375;4222508.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;643.2747802734375;1585.07568359375;2831.051025390625;41.6551513671875;174.28675842285156;13.578028678894043;2805.862548828125;1915185.875;4222820.5;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333432674408;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;0.3333333432674408;1197.2191162109375;525.0980834960938;1992.458740234375;40.211143493652344;17.97238540649414;12.847883224487305;1724.1024169921875;1914927.0;4225124.0;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;121.8174819946289;1067.7955322265625;958.3295288085938;196.38160705566406;56.7102165222168;2.018278121948242;686.5982666015625;1913233.5;4225517.0;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3888888955116272;0.5;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;117.2256851196289;1370.51123046875;746.919677734375;0.0;358.98248291015625;6.286986351013184;918.89697265625;1912937.0;4225702.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.5;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;1185.6494140625;1088.661865234375;1819.2899169921875;134.5330352783203;93.54090118408203;12.785928726196289;2237.9169921875;1915460.25;4224669.5;0.5;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1201.2109375;1084.2392578125;1805.4520263671875;147.57492065429688;78.42182159423828;18.60359764099121;2237.56103515625;1915461.125;4224688.0;0.5;0.0;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;935.7982788085938;1448.3721923828125;2555.91259765625;20.38300323486328;466.2254943847656;7.982429027557373;2698.89013671875;1914911.0;4222720.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;71.27579498291016;1171.6251220703125;2870.96484375;6.798425674438477;786.7695922851562;3.1162149906158447;3299.81640625;1916082.875;4223175.5;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1092.7845458984375;1155.794677734375;1850.557373046875;117.70243835449219;104.49370574951172;21.886642456054688;2288.009521484375;1915503.125;4224587.0;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;997.6671752929688;1175.3193359375;1975.146240234375;23.408916473388672;5.956191539764404;5.148001194000244;2269.474853515625;1915466.25;4224454.5;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;499.6524658203125;1000.0656127929688;2223.841064453125;342.8855285644531;339.21820068359375;27.92151641845703;2600.9423828125;1915694.375;4224004.5;1.0;1.0;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;1.0;"false";"false";"true";"false"
0.0;0.0;1.0;0.0;1.0;507.885986328125;1428.44482421875;3207.2802734375;237.9259796142578;91.88963317871094;6.276467323303223;3292.193603515625;1915562.5;4222509.0;0.0;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;213.04600524902344;1025.4544677734375;2745.918701171875;36.70002746582031;907.0255126953125;8.465812683105469;3342.054931640625;1916189.0;4223280.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;0.3333333432674408;1151.4423828125;1060.91650390625;1908.067138671875;46.86748123168945;30.663854598999023;2.4860520362854004;2190.137939453125;1915405.875;4224598.5;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.5;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1186.4268798828125;1034.50537109375;1897.4119873046875;55.84683609008789;37.69404602050781;12.16218090057373;2170.742431640625;1915389.5;4224629.5;0.5;1.0;0.75;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;1.0;1.0;0.0;0.0;0.0;1.0;"true";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;714.8489379882812;1007.6583862304688;2035.294677734375;183.74786376953125;139.94004821777344;32.69654083251953;2501.632568359375;1915659.375;4224241.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"true";"false"
0.0;0.0;1.0;0.0;1.0;323.734375;1206.69921875;2715.42578125;80.4003677368164;434.6839599609375;6.318329334259033;2861.03076171875;1915732.375;4223447.0;0.5;0.5;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;1.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1039.254150390625;1090.7215576171875;1759.5008544921875;214.26966857910156;73.00128936767578;5.706966400146484;2418.60888671875;1915635.25;4224595.0;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"false"
0.0;0.0;1.0;0.0;1.0;335.5566101074219;1622.87451171875;3218.414306640625;224.0990753173828;157.28317260742188;4.578982830047607;3153.801025390625;1915573.5;4222722.0;0.5;0.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;1.0;0.0;0.0;0.0;0.0;"true";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;921.9524536132812;1000.3051147460938;1801.3787841796875;188.30479431152344;149.13607788085938;5.096590042114258;2493.982666015625;1915699.375;4224495.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;1253.261474609375;773.3671875;1907.91650390625;90.15106201171875;7.848343372344971;6.3239569664001465;1953.7113037109375;1915181.625;4224857.5;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;1175.078857421875;878.7635498046875;1800.25;200.3370819091797;76.67986297607422;5.941129207611084;2065.240478515625;1915292.5;4224888.5;0.5;0.0;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1818181872367859;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;957.2567138671875;1138.878662109375;2397.77099609375;43.9807014465332;711.0922241210938;7.547961235046387;2857.46435546875;1914753.25;4222414.0;0.5;0.5;0.5;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;972.5943603515625;1129.1439208984375;2416.087890625;41.019710540771484;695.5300903320312;4.204753398895264;2876.603515625;1914771.625;4222403.0;0.5;0.5;0.5;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;1.0;1.0;0.0;0.0;0.0;1.0;"false";"true";"false";"false"
