coord_x,coord_y,collar,roots,tree_crown,trunk
1916107.96006,4223230.68217,0,0,1,0
1915711.14279,4224596.46717,0,0,1,0
1915271.84152,4225223.72374,1,0,0,0
1913365.95804,4225436.48691,1,0,1,0
1915161.03858,4222226.36709,0,0,1,1
1912872.98446,4224972.44004,1,1,0,0
1913861.97752,4222950.54907,0,0,1,0
1913419.88589,4225501.00474,0,0,1,1
1914150.45453,4221851.57843,0,0,0,1
1915028.65789,4223312.56662,1,0,1,0
1913017.56034,4222109.6208,1,0,0,0
1914052.94586,4224342.99493,0,1,0,1
1915391.60149,4223303.38551,0,1,1,0
1915351.43791,4222632.86319,0,0,1,1
1915063.45335,4224663.7951,0,0,0,1
1914930.38839,4222588.48188,0,1,1,0
1913386.15576,4225565.55974,1,0,1,1
1915538.229,4223014.47637,1,0,0,0
1914475.39562,4222806.31356,0,0,1,0
1915626.10727,4224242.61052,0,0,1,0
1914174.57941,4221864.46663,0,0,0,1
1914238.42265,4221435.95014,0,0,1,0
1912596.77603,4223879.84428,0,0,1,0
1912445.92018,4222681.08658,0,0,1,0
1915293.88734,4225854.03607,0,0,1,0
1915395.54516,4222926.8712,0,0,0,1
1914318.64585,4221570.73237,0,0,0,1
1913663.60306,4225153.66204,0,0,0,1
1914718.04111,4221746.96051,0,0,1,0
1913729.72988,4223316.16842,0,1,1,0
1913756.88437,4223124.34483,0,0,1,1
1914449.5772,4224029.13405,0,0,1,1
1915041.8905,4225093.19062,0,0,1,0
1914972.42306,4222900.61457,0,0,1,0
1912665.46408,4223081.88922,0,0,1,0
1914817.35068,4222302.58638,0,0,0,1
1915240.09352,4225099.09759,0,0,1,0
1913223.9849,4222804.44729,0,0,1,0
1914651.73982,4221572.71686,0,1,1,0
1915329.91376,4222406.34799,0,0,1,1
1914766.89857,4225378.981,0,0,1,0
1914937.14959,4222592.87957,0,0,1,0
1914688.11861,4222138.68267,0,0,1,0
1915620.71922,4225165.65932,0,0,1,0
1912687.92101,4223166.68956,0,0,1,0
1913333.47794,4224514.30915,0,0,1,0
1915386.12195,4222144.83426,0,0,1,0
1915662.33713,4225152.87429,0,0,1,0
1915294.4622,4224756.16793,1,0,0,0
1913522.23918,4225303.87735,0,0,0,1
1915532.57674,4224604.44673,0,0,1,0
1915697.11342,4222752.40104,1,1,1,0
1914647.55185,4221487.75754,0,0,1,1
1912687.97995,4221750.70553,1,0,1,1
1915141.91711,4221947.8313,1,0,1,1
1913441.57313,4225265.72944,1,0,1,0
1915030.79577,4222850.65802,0,0,1,0
1913776.37626,4223301.84727,1,1,1,0
1912520.71746,4221961.6907,0,0,1,0
1914755.26621,4224653.73616,1,0,0,0
1912922.07557,4224788.33935,0,0,1,0
1913553.14094,4225176.83193,1,1,1,1
1915005.42631,4222848.17399,0,0,1,1
1912529.17818,4221511.59125,0,0,0,1
1914061.92595,4223964.00295,0,0,1,0
1914157.33495,4222560.4557,1,0,0,0
1915275.64421,4225238.35119,0,0,1,0
1915400.19347,4224590.68689,0,0,1,0
1915043.973,4222709.30769,1,0,1,0
1915277.82804,4221487.12877,0,0,1,1
1912687.32785,4223037.68373,0,0,1,0
1914436.34472,4224242.93,0,0,0,1
1915085.36358,4222042.11709,0,0,0,1
1914147.36969,4225029.92321,0,0,1,1
1914235.0343,4221630.89037,0,0,1,0
1912549.83186,4221823.14687,0,0,1,0
1913154.22728,4224546.41949,0,0,1,1
1914593.58782,4222076.07197,0,0,1,1
1914156.65123,4221747.07123,0,0,1,0
1913233.49988,4225516.83451,0,0,1,0
1915598.35095,4223055.10954,1,0,1,1
1912966.56134,4222816.49331,0,0,0,1
1914250.6875,4224174.7526,0,0,1,0
1914453.8289,4224645.62706,0,0,0,1
1914406.4338,4223631.56371,0,0,0,1
1912819.04212,4224205.22398,0,0,1,0
1915043.10809,4222812.57971,0,0,1,1
1913770.9373,4225177.40918,0,0,1,0
1914430.83222,4221691.96473,0,0,1,0
1915325.63121,4222418.18187,0,0,1,0
1915732.58904,4222870.89028,0,0,1,0
1914464.12267,4221744.32975,0,0,1,1
1912591.63808,4222292.69268,0,0,0,1
1914991.9957,4225242.8571,0,0,1,0
1915330.12014,4225392.92637,1,0,0,0
1915594.10156,4224591.52087,0,0,1,0
1914279.26953,4224085.17799,0,0,1,0
1913960.74789,4221695.5189,0,0,1,0
1915197.30301,4223103.30728,0,1,1,0
1915240.51835,4224987.58076,0,0,1,0
1912465.66936,4222434.33267,0,0,1,0
1913650.11379,4225153.25485,1,0,1,1
1914968.42043,4223286.73706,0,1,0,0
1915238.60804,4222653.88389,0,0,1,1
1913702.85572,4223166.17641,0,0,0,1
1913502.35135,4224771.63029,0,0,1,0
1914948.16677,4224761.52371,0,1,0,0
1915353.18768,4225114.7502,0,0,1,0
1915269.07638,4225362.57281,0,0,1,0
1913695.52097,4225144.77008,0,0,1,1
1914695.06379,4222654.45854,0,0,1,0
1915298.63953,4225851.75062,0,0,1,0
1913104.13214,4222777.60893,0,1,0,0
1915512.2353,4225120.90837,0,0,1,1
1914220.45606,4224901.80671,1,1,0,0
1915237.28389,4222904.45899,0,0,0,1
1914564.59634,4223244.53293,1,0,0,0
1914944.33964,4224770.08948,0,0,0,1
1914150.40988,4223084.37933,0,1,0,0
1914893.61856,4222195.31163,0,1,0,0
1915498.48877,4224555.19117,0,0,0,1
1913955.06273,4223199.18723,0,0,1,0
1915796.27278,4224591.33306,0,0,1,0
1915547.43854,4225059.17463,0,0,1,0
1914361.1278,4221721.88928,0,0,1,0
1912433.24028,4222648.80072,0,0,1,1
1914974.38096,4225057.95852,0,0,1,1
1913560.05666,4223020.22666,0,0,1,0
1914299.28141,4224073.79885,0,0,0,1
1915540.89035,4224579.64812,0,0,1,0
1915124.53399,4221653.09236,1,0,1,1
1914194.74602,4222290.48126,1,0,0,0
1915772.27033,4222901.14972,0,0,1,1
1914929.04523,4225268.29626,0,1,0,0
1915391.06545,4224633.51585,0,0,1,1
1914713.25288,4222037.20484,1,1,1,1
1914248.8217,4221671.61541,1,1,1,1
1912580.63657,4223166.01485,0,0,1,0
1912696.33615,4221480.41211,0,0,0,1
1913660.61007,4225173.69719,0,0,1,1
1913444.50336,4225568.94257,0,0,1,1
1913128.26652,4221927.84325,0,0,1,1
1915068.31337,4223854.04902,0,0,1,0
1912400.97148,4222191.58824,0,0,0,1
1915671.64555,4225232.19532,1,0,0,0
1914622.79656,4222242.59261,0,0,1,1
1914111.68244,4221530.97283,0,0,0,1
1914808.21683,4221441.93297,0,0,0,1
1914290.27036,4224078.82602,0,1,1,0
1912394.80463,4224556.84246,0,0,1,1
1913884.05343,4223172.93412,0,1,1,1
1914125.28061,4221830.28804,0,0,1,0
1916132.40656,4223238.96584,0,0,1,1
1915539.13369,4225146.15851,0,0,1,1
1913868.31447,4224698.91492,0,0,0,1
1915472.53027,4222710.94244,0,0,1,1
1915279.11193,4224691.08254,0,0,0,1
1913524.88184,4225298.95806,0,0,1,0
1914949.35285,4222501.55894,1,1,1,0
1912407.56513,4222490.13355,0,0,0,1
1915702.33365,4225258.22454,0,0,1,1
1913035.92014,4222796.39469,0,0,0,1
1915803.84757,4223096.07268,0,0,1,0
1914264.69254,4224089.31711,0,0,1,0
1912524.73462,4223733.75292,0,0,0,1
1914675.63518,4221519.264,0,0,1,1
1913056.75041,4221993.54096,0,0,1,0
1912529.94935,4222558.28927,1,1,1,0
1915272.89792,4221681.43063,0,0,1,0
1912917.55501,4224793.76434,0,0,1,1
1915391.13599,4224696.80183,1,0,0,0
1913336.94945,4222381.08377,0,1,1,1
1915051.25533,4223853.08434,0,0,1,0
1912683.96395,4223168.27241,0,0,1,1
1914451.16671,4221788.56234,0,0,1,0
1912440.99563,4222373.08258,0,0,0,1
1915382.63751,4224770.04364,0,0,0,1
1913090.94089,4222795.53431,1,0,0,0
1913365.7559,4224964.02701,0,0,0,1
1914928.82081,4222411.78219,0,0,0,1
1912657.13084,4223221.99811,0,0,1,0
1912826.28902,4221952.98094,0,0,0,1
1914341.76198,4224016.06609,0,0,1,0
1914433.99161,4224187.92202,1,0,1,1
1913485.80744,4224231.32731,0,0,0,1
1915446.46342,4223336.51947,0,0,1,1
1915333.65411,4225110.62712,1,0,1,0
1914915.864,4222619.72659,1,0,1,0
1912481.98815,4223655.83938,0,0,1,0
1914937.26861,4222504.9184,0,0,1,0
1915627.47137,4222305.16279,0,1,0,0
1914046.52477,4222639.65413,0,0,0,1
1913420.09886,4225632.15259,0,0,1,0
1914361.85006,4221518.91215,0,0,1,0
1914921.50113,4224446.4986,1,1,0,0
1915614.75135,4223205.45946,1,1,0,0
1914263.02944,4221503.77779,0,0,1,0
1913333.59935,4224515.82806,0,0,1,0
1914486.78102,4224114.24462,0,1,0,0
1914429.53849,4223118.18994,0,0,1,0
1913775.85444,4223099.53397,0,0,1,0
1915777.44052,4224590.49236,0,0,0,1
1914277.46978,4224094.17548,0,0,1,0
1912633.35991,4223243.01155,0,0,1,0
1912604.12107,4223173.83983,0,1,1,0
1914290.82405,4224108.59744,0,0,1,0
1912614.97452,4223035.8842,0,1,0,0
1913549.68271,4224659.57841,0,0,0,1
1912753.791,4221706.71626,1,1,1,0
1915231.43248,4224991.07356,0,1,0,0
1915354.31985,4223510.70435,0,0,0,1
1915028.50155,4224467.05099,0,0,1,0
1913658.89268,4225243.84985,1,0,0,1
1915704.35749,4225125.59217,0,1,1,0
1914223.8755,4224766.2168,0,0,0,1
1915252.62237,4225169.28313,0,1,0,0
1915341.09485,4225363.76267,1,0,1,0
1915186.83891,4222881.65168,0,0,0,1
1915278.12604,4222309.55988,0,0,1,0
1914891.43976,4225310.96986,0,1,0,0
1915331.19084,4222124.47635,0,0,1,0
1915259.47905,4221482.86811,0,0,1,0
1914711.69421,4224081.6996,0,0,1,0
1912414.0168,4221989.09042,0,0,1,0
1912562.4003,4224719.09682,0,0,1,0
1915151.39116,4222162.66659,0,0,1,0
1915584.66918,4223086.45686,0,0,1,0
1915366.26479,4225319.37467,0,0,1,0
1912488.68302,4223529.73333,1,0,0,0
1913919.08536,4223211.43137,0,0,1,0
1914702.4692,4221702.62058,0,0,0,1
1915379.98478,4222707.32838,0,0,1,0
1914031.41875,4224384.24803,0,0,0,1
1913155.5406,4222061.69341,0,0,1,0
1912619.59036,4222887.68412,0,1,0,0
1913869.7878,4223195.88781,0,0,1,0
1914369.98919,4224097.34457,0,0,1,0
1915760.82754,4224586.5216,1,0,1,0
1914795.08414,4222355.30374,0,1,0,0
1915146.79198,4224645.3843,0,0,0,1
1915260.0912,4223110.78452,0,0,1,0
1913910.72679,4223292.23012,0,0,1,0
1913004.32267,4224783.01537,0,1,0,0
1912843.40908,4225000.45921,0,0,0,1
1915438.12739,4224514.89786,0,0,1,0
1915734.17443,4222884.9468,1,0,1,1
1914098.17772,4221635.22306,1,0,0,1
1914394.76148,4221801.575,0,0,1,1
1913685.7964,4222838.75141,0,0,1,0
1913834.45589,4222419.22916,0,0,0,1
1913072.87091,4222082.70991,0,0,1,0
1915172.59541,4222834.36401,0,1,1,0
1915984.17649,4223179.23017,0,0,1,0
1915052.52213,4224756.74791,1,0,0,0
1915145.45321,4222825.62899,0,1,1,1
1912428.42351,4222576.95497,0,0,1,0
1914668.00672,4221732.24825,0,1,1,0
1914458.25193,4221678.40605,0,0,1,1
1913809.47377,4223171.71506,0,0,1,0
1914220.21787,4223115.35886,1,0,0,0
1914935.7835,4225384.81494,0,0,1,0
1913221.87327,4223592.06339,0,0,0,1
1914400.41144,4221424.64554,0,0,0,1
1914923.46895,4222160.58327,1,0,0,0
1913765.97772,4224869.55552,1,1,0,1
1914106.03275,4221461.74281,0,0,0,1
1914907.87999,4224476.7175,0,0,1,0
1913808.17681,4223164.11566,0,0,1,0
1914356.71762,4223886.68244,0,0,1,0
1914856.52756,4221504.97067,0,0,1,1
1914736.8892,4222871.98492,0,0,1,0
1913966.97059,4223229.43629,0,0,1,0
1912633.76785,4221207.17239,0,0,0,1
1915454.01072,4223233.6643,0,0,1,0
1912561.15599,4221829.20101,0,0,1,1
1913468.38154,4225401.53182,0,0,1,0
1913826.24704,4223253.57971,1,0,1,1
1913974.03348,4221970.79095,1,0,0,0
1915573.69265,4223152.22399,1,1,1,1
1913541.76929,4225242.91867,1,1,1,1
1913866.27759,4223192.74056,0,0,1,0
1914759.0836,4222479.35721,0,0,1,0
1914202.56481,4222221.29227,0,0,1,1
1914214.97706,4222264.08206,0,0,0,1
1914256.00554,4224929.10526,0,0,1,0
1913233.72717,4225467.26867,0,0,1,0
1914216.74193,4221996.67616,0,0,1,0
1913824.30004,4224783.22497,0,1,0,0
1913465.66967,4225187.08649,0,0,0,1
1912643.90589,4222035.31687,0,0,1,0
1913770.57437,4223588.69543,0,0,0,1
1913877.90467,4223278.08651,0,1,0,1
1914219.16426,4221953.92285,0,0,0,1
1913368.50809,4225431.21835,1,0,1,0
1912662.13257,4221694.91606,1,1,0,1
1915367.17248,4223299.10859,1,0,0,0
1913208.36413,4225313.66237,0,0,1,0
1912453.50217,4221689.97613,0,0,1,0
1914195.91346,4222270.28948,0,0,1,0
1915580.56109,4223531.46549,0,1,0,0
1914289.38613,4224099.79077,0,0,1,0
1914317.52398,4224045.18498,1,1,1,0
1912842.78435,4221962.87077,1,0,1,1
1914772.36176,4222404.77197,0,0,1,0
1914117.32565,4221832.15765,0,0,0,1
1915652.75826,4224574.66704,0,0,1,0
1914347.82099,4221509.35966,0,0,1,0
1915087.25777,4223891.29338,0,0,1,0
1915347.89104,4221546.99766,0,0,1,1
1915702.99317,4225121.33877,0,1,1,0
1915297.43576,4224624.03159,0,0,1,0
1913682.40048,4223476.3962,0,0,1,0
1914677.6801,4224059.8058,0,0,1,0
1913950.55854,4223184.0528,0,0,1,0
1914131.5481,4224164.91946,0,0,0,1
1914729.73596,4222705.09527,0,0,1,0
1915719.43599,4223498.71879,0,0,0,1
1915563.93829,4223276.0704,1,1,0,1
1914436.47099,4221792.88236,0,0,1,0
1915148.25553,4224646.54817,0,0,0,1
1915561.24112,4223577.92473,0,0,0,1
1914399.06422,4224095.85616,0,0,1,0
1912452.41501,4221973.53325,0,0,1,1
1915118.88092,4222168.75029,0,0,1,0
1914373.68654,4221940.67427,0,0,1,0
1914528.24155,4221459.42458,0,1,0,0
1913591.0154,4223140.99244,0,0,0,1
1915332.32633,4221963.37843,0,0,0,1
1913934.16725,4224571.52857,0,0,1,0
1914646.66485,4221457.53847,1,0,1,0
1912660.37989,4222724.40643,0,0,1,0
1913045.77807,4223006.40501,1,0,1,1
1914754.33198,4224663.57067,0,0,0,1
1912578.29677,4222377.39366,0,0,1,0
1915163.05318,4221467.86952,0,0,0,1
1914065.50489,4224547.83283,1,1,1,1
1913443.66193,4225454.34847,0,0,1,0
1915480.01837,4222756.07115,0,0,1,0
1915277.31169,4225383.51404,0,0,1,0
1912619.09687,4222014.95975,0,0,1,0
1912468.69154,4221828.41672,0,0,1,0
1915222.963,4222177.40801,0,0,1,0
1913682.12757,4225174.01135,0,0,1,0
1915669.94375,4222690.22312,0,0,0,1
1915368.3813,4225263.15812,0,0,1,0
1913406.63041,4225594.34236,0,0,1,0
1913362.65021,4225476.61804,0,0,1,1
1915581.76527,4225157.67077,0,0,1,0
1912497.21959,4223530.21091,0,0,0,1
1914935.8742,4223688.05835,0,1,1,0
1912957.52086,4221418.81405,1,0,0,1
1913717.35539,4223203.62316,0,0,1,0
1914772.25468,4222415.01077,0,0,1,0
1914963.15206,4223284.33693,0,0,1,0
1914087.83774,4221621.07107,0,0,1,1
1915308.6047,4221509.57698,0,0,1,0
1915074.89156,4222266.5912,0,0,1,1
1915049.80191,4222798.56096,0,0,0,1
1912701.40221,4221916.37241,1,1,1,1
1912385.33906,4222620.18128,0,0,0,1
1912665.6437,4223112.42443,0,0,1,0
1915155.46238,4222390.48095,1,0,0,0
1913480.4997,4225187.48592,1,0,1,1
1913231.8509,4223016.57537,0,0,1,1
1913670.36876,4225266.79427,0,0,1,1
1913198.65297,4222750.56584,1,0,1,0
1915321.85204,4222222.84076,0,0,1,1
1914179.80008,4222281.90244,0,0,1,0
1914819.75802,4222305.52154,0,0,0,1
1915401.10094,4222947.82093,0,1,0,0
1913933.82456,4223265.58645,0,1,1,0
1914886.46654,4222329.33066,0,0,1,1
1915195.21227,4222184.83578,0,0,1,0
1915724.38394,4223445.14865,0,0,1,0
1915833.34144,4223116.66699,1,0,0,0
1913348.80949,4224208.63337,0,0,0,1
1915191.31837,4222212.20205,0,0,1,0
1913992.41211,4222729.33199,0,0,1,1
1912469.25377,4223663.5483,0,0,1,0
1913066.83198,4222096.18385,0,0,1,0
1915388.58571,4221578.89834,0,0,1,0
1912444.51018,4222673.04223,0,0,0,1
1913063.83446,4223043.46604,0,0,0,1
1915637.664,4224615.23578,0,0,0,1
1915083.90489,4221470.00023,0,1,1,0
1914216.15425,4221520.55291,0,0,0,1
1913231.3894,4225065.86455,0,0,0,1
1914272.77708,4222196.6589,1,0,0,0
1915245.34634,4225903.58405,0,0,1,0
1912781.57979,4221663.39694,1,1,1,1
1914462.58493,4224131.64452,0,1,1,0
1913459.64963,4225229.53777,1,0,1,1
1913982.73481,4221373.66846,0,0,1,0
1913642.48681,4223308.69031,0,1,0,0
1913014.381,4224793.60849,0,1,0,0
1914634.65392,4221510.44305,1,1,0,1
1914767.76605,4222480.09396,0,0,1,1
1913863.53902,4223214.15468,0,0,0,1
1915260.60252,4225202.34347,0,0,1,0
1912887.66952,4224795.77004,0,0,1,0
1914402.77345,4224041.26453,0,0,1,0
1914838.6551,4222158.0089,1,0,1,1
1913051.80886,4225712.1425,0,0,1,0
1913109.69861,4222009.20398,0,0,1,0
1915190.00506,4221466.39149,0,0,0,1
1913664.76395,4224072.8798,0,0,0,1
1915319.92096,4224732.91312,1,0,0,0
1913783.57533,4221506.30775,0,1,0,0
1913443.36146,4225474.23138,0,1,1,0
1913658.37106,4223724.80768,0,0,0,1
1913554.32718,4225216.25738,1,0,1,1
1914394.95899,4224091.09756,0,0,1,0
1914745.87713,4222437.78577,0,0,1,0
1915462.11228,4223331.44343,0,0,1,0
1914993.37253,4222743.13128,0,0,0,1
1915262.20859,4225185.71354,0,0,1,0
1912577.59165,4224725.41221,0,0,1,0
1912511.36497,4223713.62479,0,0,1,0
1914242.94425,4221871.15787,0,0,0,1
1914128.93759,4224883.23692,0,0,1,1
1913942.29493,4223232.78745,0,0,1,0
1914415.59107,4222818.52531,0,0,1,0
1914340.55647,4221571.81705,0,0,1,0
1912499.60321,4222526.91605,1,1,1,1
1912631.43083,4221755.21144,1,1,1,0
1913901.37729,4223205.80116,0,0,1,0
1912929.85695,4221432.47067,0,0,0,1
1914225.10275,4224888.14337,0,1,0,0
1915233.92319,4222059.64292,0,0,1,0
1915547.47723,4225064.32624,0,0,0,1
1914805.91954,4222262.68968,1,0,1,1
1916082.83653,4223175.36167,0,0,1,0
1915612.50014,4222353.58787,0,0,1,1
1913798.95205,4223127.40916,0,1,0,0
1913798.96201,4223904.27001,0,1,1,1
1915709.46748,4225143.67427,0,1,1,0
1915002.96979,4225097.20068,0,0,1,0
1915728.98674,4224539.05433,0,0,0,1
1912489.94042,4221682.36383,0,0,1,0
1914740.93272,4222152.17739,0,0,0,1
1914080.15346,4221622.38899,0,0,1,0
1913536.98238,4224780.22287,1,0,1,0
1915394.28879,4224603.36709,1,0,1,0
1912499.79171,4221819.64371,0,0,1,0
1914677.7457,4225390.3218,0,0,1,0
1914855.78437,4225044.99001,0,0,1,1
1914220.42248,4221941.46452,0,0,0,1
1915945.3272,4223160.34242,0,0,1,0
1914908.44308,4225255.26764,0,1,1,0
1913448.70678,4223948.21783,0,0,0,1
1915405.92461,4224598.52633,0,0,1,0
1912794.97927,4221661.9513,1,1,1,1
1914451.48685,4221798.16589,0,0,1,0
1913366.95797,4225481.58505,1,0,1,1
1912658.96914,4221679.78151,1,1,0,1
1913462.85383,4225586.35752,0,0,1,0
1915348.27795,4225352.16852,0,0,1,0
1915616.20482,4225077.01839,1,0,0,0
1912912.13929,4224846.38964,0,0,0,1
1914089.44394,4221662.51577,0,0,1,0
1913645.17112,4223333.65031,1,0,1,0
1915411.4638,4223047.6729,0,0,1,0
1912548.6537,4223718.08478,0,0,1,0
1914300.59981,4224485.93367,0,0,0,1
1915830.60411,4224589.2878,0,0,0,1
1913451.1616,4225438.47595,0,0,1,0
1913294.36781,4222152.16406,0,0,0,1
1914926.05695,4224425.92673,0,0,1,0
1913292.47329,4224536.9149,0,0,1,0
1915242.47743,4222644.0179,0,0,1,0
1915358.15696,4224972.65476,0,0,1,0
1915708.45727,4225356.26448,1,0,1,0
1914481.00287,4223838.95853,0,1,0,0
1912427.91545,4222662.0293,0,1,1,1
1913062.79593,4222187.20618,1,0,1,0
1915183.48173,4223088.26284,0,0,1,1
1912932.11349,4225241.84123,0,0,1,0
1915000.36781,4223263.10958,1,0,1,0
1914800.84501,4222068.21197,0,0,1,0
1914969.76747,4223287.69682,0,1,0,0
1915249.46605,4224689.91448,0,0,0,1
1915616.3131,4222743.0163,0,0,0,1
1914824.20562,4221943.59099,1,1,1,1
1913730.77525,4223199.84267,0,0,1,0
1912636.73945,4221861.2219,0,0,1,0
1913062.88115,4225714.81287,1,0,0,1
1912813.3798,4221824.8171,0,0,1,0
1915698.70858,4225106.71468,0,1,1,0
1913618.02055,4221751.56909,0,0,1,0
1913067.62097,4221802.29514,0,0,1,0
1912548.48338,4223589.59671,0,0,0,1
1912597.86641,4223128.92242,0,0,1,0
1913811.86573,4221502.6994,0,0,1,0
1913745.45135,4221522.98064,0,0,0,1
1915807.14006,4224591.53683,0,0,1,1
1915805.20646,4224590.32974,0,0,0,1
1912632.74977,4223182.71859,1,0,0,0
1914875.63227,4225345.60564,0,0,1,0
1915063.79466,4222679.65099,0,0,0,1
1914370.42436,4224040.82777,0,0,1,0
1915239.64438,4222169.88246,1,0,1,0
1914763.06253,4222479.6888,0,0,1,0
1915706.81182,4223658.35662,0,0,0,1
1915672.57485,4223163.50962,0,0,0,1
1915042.97082,4224749.35156,0,0,1,0
1915265.28135,4224850.40357,0,0,0,1
1912942.02719,4225087.0573,0,1,0,0
1913671.70249,4223298.2368,0,1,1,0
1914803.71516,4221441.65888,0,0,0,1
1915383.6828,4221573.10582,0,0,1,0
1913698.8116,4225220.76557,0,0,1,1
1914652.8143,4221554.70173,0,0,1,0
1915124.05859,4225291.07488,0,0,1,1
1913029.78502,4221942.24341,0,0,1,0
1912701.9554,4222887.21559,0,0,0,1
1913166.83728,4224572.67466,0,0,0,1
1915262.10901,4223054.62664,0,0,1,0
1914199.46435,4221581.88727,0,0,1,0
1912621.56811,4222750.33062,0,0,0,1
1914234.59939,4221831.92489,0,0,0,1
1913566.11004,4222965.59376,0,0,1,0
1915557.16895,4224539.94437,0,0,1,0
1915154.26556,4224660.63137,0,0,0,1
1915195.64146,4221955.81761,1,0,1,1
1915523.58531,4224557.96426,0,0,0,1
1912651.10072,4223577.1702,0,0,0,1
1912610.91813,4222007.14713,1,0,0,1
1913683.64663,4225247.34131,0,0,0,1
1914743.92396,4222466.39692,0,0,0,1
1914219.04193,4221976.49107,0,0,1,1
1913741.97732,4225222.19498,0,0,1,0
1915247.43099,4225896.25924,0,0,1,1
1915280.90982,4222316.4982,0,0,0,1
1915428.65686,4224603.6562,0,0,1,1
1915053.61135,4224816.15383,0,0,0,1
1914221.01601,4222068.46715,0,0,0,1
1913977.37396,4223203.14824,0,0,1,0
1915551.83911,4223302.33138,0,0,0,1
1912607.76701,4221973.70451,1,0,0,1
1913396.76024,4225489.20004,1,0,1,1
1915039.3415,4221455.77896,0,0,1,0
1913732.35152,4224625.90373,1,0,0,0
1914255.77516,4223773.52224,0,0,0,1
1915791.16176,4224591.3943,1,0,1,0
1915550.15842,4223308.33334,0,0,0,1
1914136.75551,4221821.45725,0,0,0,1
1912980.95124,4223049.81944,0,0,1,0
1914887.5389,4222171.9141,0,0,0,1
1913627.21217,4224658.20457,0,1,1,1
1914813.48131,4222301.59318,0,0,0,1
1914152.27509,4221899.04556,0,1,0,0
1913662.48658,4225153.44546,0,0,1,1
1913369.1728,4225471.75856,1,0,1,0
1915335.08756,4225347.53616,0,0,1,0
1915257.21574,4222195.50858,0,0,0,1
1913740.90102,4223483.98444,0,1,0,0
1913926.11228,4223185.46646,0,0,0,1
1914418.32552,4221381.14888,0,0,0,1
1915485.18832,4223205.3886,1,0,0,0
1913899.48347,4221643.37625,0,0,1,0
1914886.62728,4222690.07056,0,0,1,0
1915196.17817,4222841.91491,1,1,1,0
1914048.41308,4222870.88713,0,0,0,1
1913622.27184,4223295.68434,0,0,1,1
1914942.96634,4222418.07617,0,0,0,1
1914911.11578,4222504.10508,0,0,1,0
1915063.96218,4225017.52525,0,0,1,0
1914160.94857,4221746.78895,0,0,0,1
1915409.09696,4224730.81964,1,0,0,0
1914729.95268,4225408.14728,0,0,1,0
1915975.65125,4222595.06904,1,1,1,1
1912630.10094,4223576.04329,0,0,0,1
1912385.32145,4222627.94455,0,0,0,1
1913879.6766,4222769.54121,0,0,1,0
1916061.29722,4222662.49833,0,0,1,1
1914310.75633,4221989.63406,0,0,0,1
1912940.55428,4222986.20083,0,0,0,1
1912852.14328,4221915.54457,1,1,0,1
1913539.72613,4225247.78346,1,0,1,1
1914946.6003,4222253.64596,0,0,1,0
1912817.80187,4221695.91492,0,0,1,1
1912424.61049,4223506.25406,1,0,1,1
1915779.20145,4224591.14588,0,0,1,1
1915154.44124,4221896.68274,1,0,1,1
1914899.84304,4221531.95713,0,0,1,1
1913981.98228,4223195.46889,0,0,1,0
1914325.11165,4221473.15432,0,0,1,1
1914399.41506,4221395.12309,1,0,1,1
1913371.28181,4225407.82126,1,0,1,1
1914381.00818,4224040.18828,0,0,1,0
1915037.51257,4224830.67314,0,0,1,0
1915384.01339,4224825.50989,0,0,1,0
1915280.8345,4224658.31239,0,0,1,0
1915272.27082,4223075.13697,1,0,0,0
1915729.16794,4223007.93272,0,0,1,0
1914483.45115,4221440.14641,1,1,1,0
1913285.1701,4224548.06753,0,0,1,0
1915047.21245,4222219.93638,0,0,1,0
1915267.38725,4222881.45529,0,0,0,1
1915339.64993,4225156.05037,0,0,0,1
1914771.59743,4222403.04234,0,0,1,0
1915299.00894,4221481.04465,0,0,1,0
1913890.08963,4223195.14523,0,0,1,0
1914623.36833,4223281.26145,0,0,0,1
1913833.07552,4222427.13766,0,1,0,0
1912374.4175,4222187.95842,0,0,0,1
1914132.51842,4221599.95868,0,0,1,1
1914806.30675,4222579.06681,0,0,1,0
1913988.38987,4221654.99645,0,0,1,0
1912525.57382,4223725.81651,0,0,1,0
1915280.57288,4225279.97419,0,0,1,0
1914967.64778,4224492.10549,0,0,0,1
1913459.00531,4225551.23762,0,0,1,1
1915077.65327,4224995.17228,0,0,1,0
1913233.27897,4225407.64909,0,0,1,0
1915612.94313,4223086.66235,0,0,0,1
1914425.4727,4224649.09583,0,0,0,1
1914803.43826,4224933.78051,0,0,0,1
1914921.14898,4222053.43024,1,1,0,1
1916050.57597,4223200.95346,0,0,1,0
1914202.32784,4222280.18474,0,0,0,1
1915092.27379,4222713.28419,0,0,0,1
1914299.83792,4224073.34472,0,0,1,0
1915403.26307,4222145.26739,0,0,1,0
1913438.99476,4225271.08719,1,0,1,1
1916056.35797,4223176.67406,0,0,0,1
1914729.17977,4222715.84026,0,0,1,0
1915266.54036,4225224.68679,0,0,1,1
1915382.55558,4224753.33149,0,0,1,1
1914287.18417,4224099.23688,0,0,1,0
1915387.55254,4222629.42614,0,0,1,0
1915767.75904,4223451.62597,0,0,1,0
1913465.73787,4225426.26878,1,0,1,0
1915241.57614,4223069.86926,0,0,1,1
1915664.93127,4222720.29245,0,0,1,1
